,order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,mql_id,sr_id,business_segment,lead_type,has_company,business_type,total_order_value,seller_zip_code_prefix,seller_city,seller_state,product_category_name_english,first_contact_date,landing_page_id,origin
108481,f69425cdf960af0610de624359fd6a04,1,d5a94c75d108fd56ceca390b4ae60e55,41da412d33e8da4f22baf55cb1bde82c,2018-02-08 11:30:46,39.5,16.11,dedd5db8f760f36dd41fba0d5e94308b,060c0a26f19f4d66b42e0d8796688490,food_supplement,industry,,manufacturer,55.61,29260,domingos martins,ES,sports_leisure,2017-11-21,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
108508,f6a14749cdfa97ee01f2fed27c0c8b3a,1,5e5d267a41f3d8bb608c2f0bd4b4972f,7d13fca15225358621be4086e1eb0964,2018-05-10 11:50:29,223.0,19.44,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,242.44,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
108526,f6abdf036dbfaa78fa40d68f83a20968,1,2c71e9b9845634cb1ea6285a8f3cbf50,612170e34b97004b3ba37eae81836b4c,2018-08-16 20:31:54,104.9,17.66,327174d3648a2d047e8940d7d15204ca,6565aa9ce3178a5caf6171827af3a9ba,home_appliances,online_big,,reseller,122.56,93542,novo hamburgo,RS,electronics,2018-04-03,1ceb590cd1e00c7ee95220971f82693d,organic_search
108531,f6ad54b5be9c3a496973acd1b1c8b714,1,8c7442b088dc69fece3db05b53234860,ffa6adafb71b807dc13159e26431354c,2018-08-16 04:25:23,139.0,31.91,a0a7ffa593070c447c15f66e0aab9785,6565aa9ce3178a5caf6171827af3a9ba,car_accessories,online_big,,manufacturer,170.91,86030,londrina,PR,auto,2018-02-14,ce1a65abd0973638f1c887a6efcfa82d,organic_search
108568,f6c24edf013157aee2faf5ede22cf0b1,1,9e2ee57a77fedecd33b6914e9cf61199,a64e44665225d19dfc0277eeeaaccc57,2018-08-02 10:15:15,34.5,12.9,0ff0a4ce9abf031dc12194a19ced4ef1,068066e24f0c643eb1d089c7dd20cd73,food_supplement,online_medium,,manufacturer,47.4,19400,sao paulo,SP,health_beauty,2018-05-02,b76ef37428e6799c421989521c0e5077,unknown
108617,f6e0b0a52fa22c15d6784e3cdda6e953,1,cf2854dbad42c9f15b2e69add9bcb1a0,516e7738bd8f735ac19a010ee5450d8d,2018-06-17 21:51:55,46.9,17.06,e0bcbf50b9afa71ee130b94dfe8bcf2e,495d4e95a8cf8bbf8b432b612a2aa328,health_beauty,online_small,,reseller,63.959999999999994,22230,rio de janeiro,RJ,health_beauty,2018-05-02,1ceb590cd1e00c7ee95220971f82693d,paid_search
108640,f6efef5d403a2c70636e3903f1ebd151,1,2942a8c2c52f01cf90a2552946eb5383,0ddefe3c7a032b91f4e25b9c3a08fca1,2018-06-22 20:31:04,36.9,15.36,afac78e614dac1a1470030ea55c08eef,6565aa9ce3178a5caf6171827af3a9ba,household_utilities,online_small,,reseller,52.26,9721,sao bernardo do campo,SP,computers_accessories,2018-02-06,22c29808c4f815213303f8933030604c,paid_search
108670,f6ffb29c9fc11f94687426f77bfb45b4,1,4678fb24818cab9ec956d9b610435d9f,138dbe45fc62f1e244378131a6801526,2018-06-13 14:20:15,6.9,7.39,22c0b2a19a05fff19e92fab5a0b7728b,9e4d1098a3b0f5da39b0bc48f9876645,household_utilities,online_medium,,reseller,14.29,2215,sao paulo,SP,perfumery,2018-04-25,22c29808c4f815213303f8933030604c,paid_search
108706,f71786d492e3575ce6af4785508e1846,1,2f2eee65fc4cc4a5ee8362730719d290,594f9aaa48e5bf431f011ddc5669b0d5,2018-06-07 10:30:23,119.9,53.48,796e2f57fd87b9b44251e692e269f0bf,56bf83c4bb35763a51c2baab501b4c67,bags_backpacks,online_medium,,reseller,173.38,32185,contagem,MG,stationery,2018-04-03,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
108793,f73aa9d9da868421ed166e66df561602,1,696cff7cfa8bff8ea511a524d81f6343,594f9aaa48e5bf431f011ddc5669b0d5,2018-05-11 16:53:24,59.9,27.48,796e2f57fd87b9b44251e692e269f0bf,56bf83c4bb35763a51c2baab501b4c67,bags_backpacks,online_medium,,reseller,87.38,32185,contagem,MG,stationery,2018-04-03,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
108796,f73b31435ce6dec43df056154c39a1ce,1,5ece1e51ece4648de249ec6e9d007fd6,da4d149c0ddbac90557103ac0a0ec356,2018-08-24 15:34:56,730.0,45.98,6c6094f256f51e83fe02bce6091163e7,6565aa9ce3178a5caf6171827af3a9ba,sports_leisure,online_medium,,reseller,775.98,9861,sbc,SP,home_construction,2018-01-07,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
108804,f73f8b967be6b99c1a6aa84ace884e28,1,ae16b1d896c15ed60614a0d88c4abf03,70c27847eca8195c983ed7e798c56743,2018-08-15 16:05:17,107.99,18.86,fc4166d1b1e192f650ee2d807b54c943,4ef15afb4b2723d8f3d81e51ec7afefe,pet,online_small,,reseller,126.85,20930,rio de janeiro,RJ,pet_shop,2018-01-16,88740e65d5d6b056e0cda098e1ea6313,social
108813,f74730419f6f2508e020bfb728606058,1,3e935c981d34489d33ea5c721ab2e14c,044668ccd5316b12a7cf0d54a156e3e9,2018-08-17 18:05:21,33.57,8.4,5985e72b3752e4749926885db1b45be4,4ef15afb4b2723d8f3d81e51ec7afefe,food_drink,offline,,reseller,41.97,6016,osasco,SP,food,2018-01-23,b76ef37428e6799c421989521c0e5077,unknown
108814,f74730419f6f2508e020bfb728606058,2,3e935c981d34489d33ea5c721ab2e14c,044668ccd5316b12a7cf0d54a156e3e9,2018-08-17 18:05:21,33.57,8.4,5985e72b3752e4749926885db1b45be4,4ef15afb4b2723d8f3d81e51ec7afefe,food_drink,offline,,reseller,83.94,6016,osasco,SP,food,2018-01-23,b76ef37428e6799c421989521c0e5077,unknown
108881,f774c1e75cb8cc6d1d8a30c56d16bcda,1,8fc803c7d0a99a53798c7896a7c1e93c,cc63f0dd2acba93ffed4fe9f8e0321fa,2018-08-30 09:24:22,115.99,27.11,3cc3bc10218cf509ba24613cda41d940,9e4d1098a3b0f5da39b0bc48f9876645,home_office_furniture,online_beginner,,reseller,143.1,15025,sao jose do rio preto,SP,housewares,2018-04-18,40dec9f3d5259a3d2dbcdab2114fae47,social
108906,f77f2b95a7b6f7fcabbf99ff2c58dbe4,1,054f9a8859dc532322504741c66d799f,dfa0c4c6229ab200a4a1336b4d7128ff,2018-06-12 09:11:15,79.0,22.26,ac029f072468dd8c97c15f0a9fa96f00,6565aa9ce3178a5caf6171827af3a9ba,home_decor,online_medium,,reseller,101.26,88085,florianopolis,SC,christmas_supplies,2018-04-10,1baca9df5850e5ba75545d8b2eb8d966,paid_search
108916,f785d080775c235e41c1bd3326841a93,1,1d373b3e02a3212aff33054cbf30abf1,76ea5315acb3f5f7ade3cd261faf922a,2018-07-02 19:04:13,43.2,18.4,45b5846f3d142b0748d3dc2ab223ab6b,4ef15afb4b2723d8f3d81e51ec7afefe,car_accessories,online_big,,reseller,61.6,4213,sao paulo,SP,garden_tools,2018-04-16,35c9b150ab36fe584c1f24fd458c453a,paid_search
108948,f7975233cce5d29114cc23919f1cc8d4,1,beb8e018882d56635b77f4a73233c847,ffc470761de7d0232558ba5e786e57b7,2018-04-13 16:30:34,56.9,15.28,115f08592f4c2bb29013efbbc46608fc,4ef15afb4b2723d8f3d81e51ec7afefe,construction_tools_house_garden,online_big,,reseller,72.17999999999999,7091,guarulhos,SP,watches_gifts,2018-01-15,b76ef37428e6799c421989521c0e5077,unknown
108949,f797c7f21e67c1f4ccca1caf68287ba5,1,8f57a6aa2cf90f5f8a7c3cbe60d14af9,516e7738bd8f735ac19a010ee5450d8d,2018-07-04 16:55:29,27.0,15.29,e0bcbf50b9afa71ee130b94dfe8bcf2e,495d4e95a8cf8bbf8b432b612a2aa328,health_beauty,online_small,,reseller,42.29,22230,rio de janeiro,RJ,health_beauty,2018-05-02,1ceb590cd1e00c7ee95220971f82693d,paid_search
108962,f7a0004aac8ff2eedd8dc760c4b605b1,1,2413f6964f7f31846df61faa3e0518ca,4c18691b6037662be2df78a765d98ab5,2018-04-16 20:51:29,46.55,22.85,c0760e4171db0cd649bda18fcd314e33,fbf4aef3f6915dc0c3c97d6812522f6a,household_utilities,online_small,,reseller,69.4,3167,sao paulo,SP,housewares,2018-01-17,b76ef37428e6799c421989521c0e5077,unknown
108971,f7a398b95f66e7c87f14092ce7310927,1,de1dab31e5f3737cd024f5fe44743fa9,6b3bd31ad8fcda4b2635ec9f3ff2ecdf,2018-08-20 21:25:16,108.9,23.91,a0ab09eb2842e474a3a5aed12e533a2a,d3d1e91a157ea7f90548eef82f1955e3,food_supplement,online_small,,reseller,132.81,22775,rio de janeiro,RJ,sports_leisure,2018-01-22,0d6bc3c00e4e64927cae2e8d9c6a0b9b,paid_search
108978,f7a6299376c602638dba07921850c6b8,1,b0fd8a13c803e88ed77e3bfdb763afca,bb2afe2061d53c6968aa0cffa233a8ec,2018-05-18 13:56:40,35.9,8.29,b223756da60ed5012d1d302bc9f50f6e,85fc447d336637ba1df43e793199fbc8,sports_leisure,online_medium,,reseller,44.19,4307,sao paulo,SP,sports_leisure,2018-03-23,22c29808c4f815213303f8933030604c,organic_search
108980,f7a7059f0d9946568a0892de75768327,1,a9ccb9dca11ae8ca804b47417d0411f2,3ab971ce71839580d2ae5b4e40fe8044,2018-07-26 22:55:16,169.9,19.36,6dfdc6a7e91f5d20a16c956c33974ca5,2695de1affa7750089c0455f8ce27021,home_decor,online_big,,reseller,189.26,3210,sao paulo,SP,housewares,2018-04-04,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
109024,f7c061a1028ca02063801272ba6297f2,1,7167da6310e9d767a909d5fc6490daa9,af3ef48d0e13835e529c29ac573c63e5,2018-06-14 20:57:50,53.0,23.09,3b7585682efa3f3cb07b4e7ae6ec53d4,d3d1e91a157ea7f90548eef82f1955e3,pet,online_top,,manufacturer,76.09,14802,araraquara,SP,pet_shop,2018-05-09,b634a925e3768734c5b7b2325c88a082,unknown
109026,f7c14483b0baaae57ea57152605b3b2f,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-04-02 04:08:43,115.0,13.25,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,128.25,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
109038,f7cb1a22366eb2e46a22d3626871d1d5,1,779dd392d4fbe5ca656bf3ceabecbf0b,1a932caad4f9d804097d7f8e615baed1,2018-05-09 15:10:27,115.0,27.88,862690c612c4c41a2ddceb9bf7a5c848,9ae085775a198122c5586fa830ff7f2b,construction_tools_house_garden,industry,,reseller,142.88,2976,sao paulo,SP,construction_tools_construction,2018-02-15,b76ef37428e6799c421989521c0e5077,unknown
109041,f7cc237b35aef540d178cf5c41095769,1,5c61329e1b7e18310bbc294c17cd47bb,caa9bc43a9fe8cf9c564ddd8a03cc4a6,2018-04-23 05:50:54,89.99,7.49,239ce949b3bcb25a0c47779fe37c80e0,4ef15afb4b2723d8f3d81e51ec7afefe,toys,online_medium,,reseller,97.47999999999999,12308,jacarei,SP,toys,2018-03-27,b76ef37428e6799c421989521c0e5077,unknown
109042,f7cc237b35aef540d178cf5c41095769,2,5c61329e1b7e18310bbc294c17cd47bb,caa9bc43a9fe8cf9c564ddd8a03cc4a6,2018-04-23 05:50:54,89.99,7.49,239ce949b3bcb25a0c47779fe37c80e0,4ef15afb4b2723d8f3d81e51ec7afefe,toys,online_medium,,reseller,194.95999999999998,12308,jacarei,SP,toys,2018-03-27,b76ef37428e6799c421989521c0e5077,unknown
109057,f7dcd88b218022d33734106bf56e3165,1,b948a6dd0adccdcf3ea81888bf678924,e1dc0754bada9ee4cfe9713f22f61292,2018-07-05 08:55:20,80.0,24.91,4653dc197e56d94547c86d7a3af40833,4ef15afb4b2723d8f3d81e51ec7afefe,toys,online_medium,,reseller,104.91,25035,duque de caxias,RJ,baby,2018-03-02,b76ef37428e6799c421989521c0e5077,organic_search
109083,f7f0c94ab5756ff0b74073d9d0187f37,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,2018-07-05 18:50:20,35.0,18.35,180d9ac0990bb42907fe9cc7aa3eb5a1,85fc447d336637ba1df43e793199fbc8,household_utilities,online_medium,,reseller,53.35,14079,ribeirao preto / sao paulo,SP,health_beauty,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown
109084,f7f10d7a910905b34e6d773deb330f8a,1,6df11ffefdab6d8afd1532c5f2f05fb3,0cab2da43793a6f3c5ed8514c5f54627,2018-05-21 10:57:55,69.9,18.42,6c1f11f779599fe6d280c41d644ed43b,56bf83c4bb35763a51c2baab501b4c67,bags_backpacks,offline,,reseller,88.32000000000001,80060,curitiba,PR,sports_leisure,2018-03-12,6b6c0934205e87702519d1cce24055f9,
109107,f7fdd9291fb00404aa63adabadc61ec7,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-05-07 02:15:41,99.9,0.0,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,99.9,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
109117,f80418398916bd31aed5238ba6efe9b7,1,1a080577618e7fe4d9ddd8fb2b47a964,7d13fca15225358621be4086e1eb0964,2018-03-22 14:50:36,550.0,25.56,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,575.56,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
109135,f807d9018684b10d06ca569cdd62c0af,1,8828464e34fc3da3892f568218e14d61,f46490624488d3ff7ce78613913a7711,2018-06-13 17:00:22,34.0,12.43,98826328c3a60215e53b342560084571,068066e24f0c643eb1d089c7dd20cd73,health_beauty,online_big,,reseller,46.43,7194,guarulhos,SP,health_beauty,2018-04-04,73f31a40697cc90a86c1273563ac230e,other
109147,f80e68b525d4ea7025db2f4648d4007d,1,e966b10d5690d77bfc03cef8f9a26d57,30a81d8cf85fb2ada1b1b094c9583a95,2018-05-29 00:56:19,100.0,7.57,e5f15cc640c8a7408103dd190ced966c,4ef15afb4b2723d8f3d81e51ec7afefe,pet,online_top,,reseller,107.57,3563,sao paulo,SP,pet_shop,2018-01-03,b76ef37428e6799c421989521c0e5077,unknown
109155,f81315a9288555238f4f14f53669cc4d,1,8ceb6a29cf065f382c7b8cbc9fea3a84,c70c1b0d8ca86052f45a432a38b73958,2018-06-25 15:31:18,110.32,19.68,7b6ad2297d3beb569ddf3ee1ce22ffa8,060c0a26f19f4d66b42e0d8796688490,health_beauty,online_medium,,reseller,130.0,13186,hortolandia,SP,health_beauty,2018-03-13,22c29808c4f815213303f8933030604c,paid_search
109227,f8385fa26ee1a262ff80d5a3181a63e5,1,8828464e34fc3da3892f568218e14d61,f46490624488d3ff7ce78613913a7711,2018-07-05 02:53:29,34.0,23.0,98826328c3a60215e53b342560084571,068066e24f0c643eb1d089c7dd20cd73,health_beauty,online_big,,reseller,57.0,7194,guarulhos,SP,health_beauty,2018-04-04,73f31a40697cc90a86c1273563ac230e,other
109278,f850238de020e40b355e62b3198da17e,1,aaea62612b84679ddf91cbdda1183e7e,556a6409838156ea299c9d1f9e2dde43,2018-08-13 04:50:20,157.9,19.26,85e43237b3fb87d881c757f44f1b0357,fbf4aef3f6915dc0c3c97d6812522f6a,household_utilities,industry,,reseller,177.16,81200,curitiba,PR,housewares,2018-03-26,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
109279,f85406a2bb15eead2488ba5e488dbaa9,1,a15b46c05a4d311665eac6750b3e4030,54583ab379489add547fe47b628db589,2018-07-30 09:17:54,250.0,20.94,bc419ad99b06b6b3e155039d714e2061,4ef15afb4b2723d8f3d81e51ec7afefe,baby,online_medium,,reseller,270.94,9810,sao bernardo do campo,SP,baby,2017-12-19,f55ba1da3448d20e213b0a10385eac07,unknown
109303,f86264f3909d2925f91a81b8a105e0cd,1,64b4f32393cbf55be791078e7a2adca0,612170e34b97004b3ba37eae81836b4c,2018-07-31 09:25:19,139.9,16.08,327174d3648a2d047e8940d7d15204ca,6565aa9ce3178a5caf6171827af3a9ba,home_appliances,online_big,,reseller,155.98000000000002,93542,novo hamburgo,RS,watches_gifts,2018-04-03,1ceb590cd1e00c7ee95220971f82693d,organic_search
109315,f86672be5bf85864e88a08f231b43c2d,2,4d38e93bf8056fbb01a32e72f0257df8,7d7d2b7a51328016102d4528c411d630,2018-07-26 03:15:26,179.0,45.89,3532ba8963b76ecaa46dc6d6f055a31a,4ef15afb4b2723d8f3d81e51ec7afefe,home_decor,offline,,reseller,449.78,14940,ibitinga,SP,bed_bath_table,2018-02-23,b76ef37428e6799c421989521c0e5077,unknown
109328,f86f46ee31cc78320b5970d106ed26cc,1,a883c6cc6b971869a2c962f76fb73ab1,07de60b03d150fb3ea09eab5da5e4c8b,2018-06-28 19:36:21,71.9,14.81,ff89e8ee1db049c810a2da86c84c6bd5,d3d1e91a157ea7f90548eef82f1955e3,bed_bath_table,industry,,manufacturer,86.71000000000001,14940,ibitinga,SP,bed_bath_table,2018-01-24,b76ef37428e6799c421989521c0e5077,unknown
109337,f8798210932c38fb57575fd5b985e408,1,6c09be1fc42a113b2f3e558d7df2f133,671585f5a2af58b6e276bc01003c0d2b,2018-08-09 14:25:06,45.0,15.42,37d92d59a2b02e0256aa1d2bddcfa50d,4ef15afb4b2723d8f3d81e51ec7afefe,household_utilities,online_medium,,manufacturer,60.42,80510,curitiba,PR,housewares,2018-01-07,88740e65d5d6b056e0cda098e1ea6313,social
109341,f87c049dcd8cafd8a6880a2e29b5d021,1,14d6a43dc8ec3b5e86ef500845374ebd,4a82168aaef173cbb6e46ae88728f919,2018-08-13 03:24:51,149.0,27.34,21c55cb2ff8f7ce34b89f7cc8cf71d9f,a8387c01a09e99ce014107505b92388c,health_beauty,online_big,,reseller,176.34,84500,irati,PR,health_beauty,2017-12-26,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
109343,f87e6a448c7194cbe50fa937efad03ba,1,13db47eae724e2848e12b71a617a3a41,7d13fca15225358621be4086e1eb0964,2018-04-05 15:27:40,499.99,21.38,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,521.37,14050,ribeirao preto,SP,audio,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
109366,f88b6086f307f103f7167c4f0ae58cd7,1,7028a44b0270870c714820467bfd941f,c84592044b180dec206770c38603814b,2018-03-29 15:55:54,22.99,19.32,a463cac2327534f6f02563ffbdf92918,4ef15afb4b2723d8f3d81e51ec7afefe,audio_video_electronics,online_medium,,reseller,42.31,1026,sao paulo,SP,auto,2018-01-15,22c29808c4f815213303f8933030604c,unknown
109373,f8924deb5600bb1368e603e9205e7949,1,2d2d15d322e7069eddf81d5200b19417,7210cd29727d674c00741e5e387b3ccd,2018-08-15 03:30:15,22.9,17.93,d4db78e389387c2d6f0b5404cbc61fc5,de63de0d10a6012430098db33c679b0b,car_accessories,online_medium,,reseller,40.83,3279,sao paulo,SP,furniture_decor,2018-04-02,58326e62183c14b0c03085c33b9fdc44,social
109374,f8924deb5600bb1368e603e9205e7949,2,2d2d15d322e7069eddf81d5200b19417,7210cd29727d674c00741e5e387b3ccd,2018-08-15 03:30:15,22.9,17.93,d4db78e389387c2d6f0b5404cbc61fc5,de63de0d10a6012430098db33c679b0b,car_accessories,online_medium,,reseller,81.66,3279,sao paulo,SP,furniture_decor,2018-04-02,58326e62183c14b0c03085c33b9fdc44,social
109375,f8941c4e03c5fdb1736fb5cd167c17a1,1,2546d567ebfae0f9bc59addbaa2a16c7,cc63f0dd2acba93ffed4fe9f8e0321fa,2018-08-08 14:30:56,360.0,29.6,3cc3bc10218cf509ba24613cda41d940,9e4d1098a3b0f5da39b0bc48f9876645,home_office_furniture,online_beginner,,reseller,389.6,15025,sao jose do rio preto,SP,housewares,2018-04-18,40dec9f3d5259a3d2dbcdab2114fae47,social
109404,f8a7f99695460acdbb89605f807bc78c,1,7045eb759d502f9bc2976ae5389a4ddc,b586cd24c010a13916af621b0325fbba,2018-08-27 11:45:51,159.99,23.03,239771729fe22c7c1bdbf136f7304eed,de63de0d10a6012430098db33c679b0b,home_decor,online_beginner,,reseller,183.02,89164,rio do sul,SC,construction_tools_construction,2018-05-23,b76ef37428e6799c421989521c0e5077,organic_search
109405,f8a7f99695460acdbb89605f807bc78c,2,e2055b97e82d54729173aebed46123a6,b586cd24c010a13916af621b0325fbba,2018-08-27 11:45:51,129.99,23.04,239771729fe22c7c1bdbf136f7304eed,de63de0d10a6012430098db33c679b0b,home_decor,online_beginner,,reseller,306.06,89164,rio do sul,SC,construction_tools_construction,2018-05-23,b76ef37428e6799c421989521c0e5077,organic_search
109409,f8a9c0be5071e2ca36f561ad567b1800,1,6b966b123b31a54f73d652b5d8f45bb3,8b181ee5518df84f18f4e1a43fe07923,2018-06-05 09:31:39,27.9,27.08,e428d5580f729d23e6070e43c492e424,de63de0d10a6012430098db33c679b0b,health_beauty,online_medium,,reseller,54.98,87360,goioere,SP,health_beauty,2018-03-22,0b9430edcbf2d9a95148c806af2b6699,unknown
109440,f8ba6b81969b53758b46333b85537e89,1,7210a4f2afef1f72df88723e733ef68b,985c92cc412091f8529c12d7f23d3fef,2018-05-21 11:14:36,94.3,18.54,e758533feded97683d573154714a195b,d3d1e91a157ea7f90548eef82f1955e3,health_beauty,offline,,reseller,112.84,36300,sao joao del rei,MG,health_beauty,2018-04-18,22c29808c4f815213303f8933030604c,referral
109444,f8bb4d404d187c79b86ccf852dfa345e,1,2eadf6089620e82047e4d24101dc6759,5670f4db5b62c43d542e1b2d56b0cf7c,2018-06-20 21:58:24,16.88,7.39,2fdef625a264874c1a4081ca24dd479d,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,online_big,,reseller,24.27,3694,sao paulo,SP,perfumery,2018-03-20,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
109502,f8e14f9760ef6679d468a83bc48d8de4,1,47f4c1c7335bd22493bf6f376ee9fa6b,dace965ca58120f92f8d742a9fa1864b,2018-04-12 14:08:24,229.0,14.04,80f3f5f7b631b0e974a4a4627672e73a,d3d1e91a157ea7f90548eef82f1955e3,health_beauty,online_beginner,,reseller,243.04,14015,sao paulo,SP,health_beauty,2018-01-20,22c29808c4f815213303f8933030604c,organic_search
109514,f8e926b4541bd4af7a14350967ba217e,1,a1e903cd2d23763ef8b85ec12eb79d9c,28f10b1c5e5abb9d4857745bede6147c,2018-08-15 17:24:24,47.0,17.26,3559ec2c1c4f29266d1c1eb0f1164549,85fc447d336637ba1df43e793199fbc8,audio_video_electronics,online_big,,reseller,64.26,4250,sao paulo,SP,sports_leisure,2018-04-09,58326e62183c14b0c03085c33b9fdc44,social
109524,f8f13f6d3692fb485fc728d915cb26d1,1,2584470c4e2f1fe771b2313ccfb36cdf,cb6c9f5888a7a090c75beaf615925792,2018-05-07 06:55:00,74.9,16.49,2448225d3dfa0dc52632c746aa76b66e,4ef15afb4b2723d8f3d81e51ec7afefe,construction_tools_house_garden,online_medium,,reseller,91.39,29100,vila velha,ES,construction_tools_lights,2018-04-19,b76ef37428e6799c421989521c0e5077,unknown
109546,f8fd2ac9626cada5584890581ca7e55b,1,b5e04fdc949ee208ed3f3ba6a7696046,9e6967d3cf386d284251784b18ccb485,2018-08-08 15:30:11,59.9,9.17,0951c34dc17cf35be31bb59fa96435df,56bf83c4bb35763a51c2baab501b4c67,construction_tools_house_garden,online_big,,reseller,69.07,9550,sao caetano do sul,SP,baby,2018-04-04,22c29808c4f815213303f8933030604c,organic_search
109559,f90185ee34b0b34c876b408aa6a5686b,1,01b154ceb5457897eb28b9e549f28219,77a515caa36327151d1cc6c32a9f00e1,2018-06-12 12:31:38,78.0,7.41,bd47dc58209bc820d555f935bf055e40,4ef15afb4b2723d8f3d81e51ec7afefe,stationery,industry,,manufacturer,85.41,9912,diadema,SP,stationery,2018-02-04,0218f6be0b76aca72ab4d00ee9e8cf10,paid_search
109563,f9030dd093087acc37d712775c8797a6,1,e4ca5b20cfe1a020e15e36fe14e880ee,a8739afb32aaa45e01815ca76f76f54b,2018-06-14 20:19:00,19.86,15.23,3efcf88e3453fc6d9ce464e51d3a81d4,495d4e95a8cf8bbf8b432b612a2aa328,car_accessories,online_big,,reseller,35.09,9850,sao bernardo do campo,SP,electronics,2018-02-15,007f9098284a86ee80ddeb25d53e0af8,paid_search
109625,f92af4956f690ebc9200d25029ce7c06,1,db91bca0e0253d71433c22ac5acd0fbe,42fa4ee7240e9b8eb4576358ec142ba7,2018-05-17 16:53:43,119.9,18.72,c7f1da0a5723f5afd7996648fa9c20d5,d3d1e91a157ea7f90548eef82f1955e3,household_utilities,online_medium,,reseller,138.62,95012,caxias do sul,RS,stationery,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
109653,f937ec3a717fd77710c5fb85cf5321d9,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-05-14 21:11:48,99.9,0.0,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,99.9,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
109685,f945e05012cd4dcbf844fde15c96df3f,1,8aa87bc5f3053b4df2b05a2d3059790b,9aa388272ee334b6ae07bc73706e254a,2018-06-20 22:16:35,84.0,18.69,4a357e43fba47afd6d96c6f6524ade53,d3d1e91a157ea7f90548eef82f1955e3,bed_bath_table,online_medium,,manufacturer,102.69,36886,muriae,MG,bed_bath_table,2018-02-08,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
109691,f94765982f45d2bae74c9cbf55d37387,1,94080f9219044d897195e2be145945dc,880ce4951cf857ab1d9e0b75c1d856f4,2018-02-19 20:15:32,178.9,18.82,512182619d12ae0863827b7e5ab97f19,9ae085775a198122c5586fa830ff7f2b,car_accessories,industry,,reseller,197.72,31255,belo horizont,MG,auto,2018-01-30,b76ef37428e6799c421989521c0e5077,organic_search
109705,f94e7fe62953e889ccdc4af045dbe8f0,1,dad78ca3a5464684968e4242039b647f,516e7738bd8f735ac19a010ee5450d8d,2018-06-06 03:30:41,94.0,19.63,e0bcbf50b9afa71ee130b94dfe8bcf2e,495d4e95a8cf8bbf8b432b612a2aa328,health_beauty,online_small,,reseller,113.63,22230,rio de janeiro,RJ,health_beauty,2018-05-02,1ceb590cd1e00c7ee95220971f82693d,paid_search
109712,f958e896e19b3e92364e0c7b9637c144,1,aa050bcc1f43af01b044c36285bbb87c,120476eb7a04c149d14772edaf5d9bf2,2018-08-01 00:25:18,69.9,18.59,0de705dc7d8026cc9b2128b775e4c35e,85fc447d336637ba1df43e793199fbc8,construction_tools_house_garden,online_big,,reseller,88.49000000000001,23954,angra dos reis,RJ,construction_tools_construction,2017-08-01,3cd2a8301d5395f21cdd3094c9eaa2f4,paid_search
109732,f965447beec09309bb42c89aec32404d,1,dcc0e81eb76da517c6145e0c64b07c3a,ba143b05f0110f0dc71ad71b4466ce92,2018-06-25 03:31:03,76.99,23.34,cfccca319397a5ea2bb11bd90b0d925d,9e4d1098a3b0f5da39b0bc48f9876645,books,online_big,,reseller,100.33,2274,sao paulo,SP,books_technical,2018-04-17,5dc848e7dd9418dffe183215b8ff0bc1,paid_search
